"state","juvenile_age","year","population","size_bucket","actual_murder","actual_rape_total","actual_robbery_total","actual_assault_total","actual_burg_total","actual_theft_total","actual_mtr_veh_theft_total","actual_index_violent","actual_index_property","actual_index_total","n_places"
"texas",17,1988,13866384,"MSA County: Medium (25–99k)",98,324,315,5848,14395,16734,2284,2395,33751,36146,26
"texas",17,1989,13778064,"MSA County: Medium (25–99k)",72,318,298,6551,13403,16066,2092,2507,31891,34398,25
"texas",17,1990,13585152,"MSA County: Medium (25–99k)",86,331,274,8129,11761,15279,1722,2926,29021,31947,24
"texas",17,1991,14343084,"MSA County: Medium (25–99k)",85,383,321,8999,12694,17275,2003,2997,32272,35269,26
"texas",17,1992,16093128,"MSA County: Medium (25–99k)",74,396,302,11044,12752,17502,2000,3320,32605,35925,30
"texas",17,1970,2189172,"MSA County: Small (10–24k)",25,35,55,226,1134,1355,170,293,2659,2952,10
"texas",17,1971,2447556,"MSA County: Small (10–24k)",23,38,66,297,1463,1465,205,344,3133,3477,11
"texas",17,1972,2639316,"MSA County: Small (10–24k)",18,36,62,255,1073,1157,155,302,2385,2687,12
"texas",17,1973,3747972,"MSA County: Small (10–24k)",17,41,53,394,1130,1527,195,412,2852,3264,18
"texas",17,1974,3550848,"MSA County: Small (10–24k)",35,55,96,467,1460,2100,272,516,3832,4348,17
"texas",17,1975,3467412,"MSA County: Small (10–24k)",26,70,103,529,2227,3413,379,485,6019,6504,17
"texas",17,1976,3475344,"MSA County: Small (10–24k)",21,40,65,318,2185,2233,257,373,4675,5048,18
"texas",17,1977,4499244,"MSA County: Small (10–24k)",30,73,108,681,3547,3686,469,778,7702,8480,21
"texas",17,1978,4942656,"MSA County: Small (10–24k)",61,92,138,808,4295,4189,585,871,9069,9940,24
"texas",17,1979,4307472,"MSA County: Small (10–24k)",60,107,176,913,4109,4462,717,991,9306,10297,20
"texas",17,1980,3284232,"MSA County: Small (10–24k)",32,88,127,905,3211,3704,527,731,7504,8235,17
"texas",17,1981,3465876,"MSA County: Small (10–24k)",35,73,125,1145,3217,3949,653,675,7906,8581,17
"texas",17,1982,3723852,"MSA County: Small (10–24k)",39,80,124,1132,3444,4067,778,733,8384,9117,18
"texas",17,1983,3457320,"MSA County: Small (10–24k)",28,80,101,997,2883,3692,553,652,7239,7891,16
"texas",17,1984,3452184,"MSA County: Small (10–24k)",31,87,85,1386,3256,3658,559,723,7581,8304,16
"texas",17,1985,2681520,"MSA County: Small (10–24k)",28,68,63,827,2250,2659,381,564,5339,5903,13
"texas",17,1986,3142512,"MSA County: Small (10–24k)",34,75,78,1394,3396,3833,522,889,7882,8771,15
"texas",17,1987,2917812,"MSA County: Small (10–24k)",29,128,84,1610,3889,4211,501,814,8724,9538,14
"texas",17,1988,2870544,"MSA County: Small (10–24k)",19,112,74,1788,3484,4075,487,782,8126,8908,14
"texas",17,1989,3143664,"MSA County: Small (10–24k)",23,109,98,1863,3160,3957,548,816,7751,8567,15
"texas",17,1990,3400512,"MSA County: Small (10–24k)",20,109,85,2293,3205,4186,470,1032,7953,8985,17
"texas",17,1991,2869896,"MSA County: Small (10–24k)",23,82,106,2592,2830,3930,446,1065,7307,8372,15
"texas",17,1992,3782760,"MSA County: Small (10–24k)",25,148,110,3201,3172,4294,545,1475,8083,9558,19
"texas",17,1970,746280,"MSA County: Small (<10k)",6,9,30,135,247,524,33,156,804,960,10
"texas",17,1971,808392,"MSA County: Small (<10k)",16,19,54,269,298,499,73,301,870,1171,10
"texas",17,1972,669912,"MSA County: Small (<10k)",20,12,30,196,175,346,37,198,558,756,9
"texas",17,1973,826812,"MSA County: Small (<10k)",6,13,27,105,403,423,53,126,879,1005,11
"texas",17,1974,1025112,"MSA County: Small (<10k)",5,18,21,113,244,489,36,114,769,883,11
"texas",17,1975,892740,"MSA County: Small (<10k)",6,22,29,156,483,643,68,170,1194,1364,11
"texas",17,1976,888324,"MSA County: Small (<10k)",21,30,35,177,1151,1668,132,238,2951,3189,13
"texas",17,1977,1142532,"MSA County: Small (<10k)",22,40,55,371,1818,2528,292,354,4638,4992,16
"texas",17,1978,988728,"MSA County: Small (<10k)",18,41,58,403,1335,1992,307,359,3634,3993,14
"texas",17,1979,862716,"MSA County: Small (<10k)",13,26,47,372,1328,1953,265,314,3553,3867,13
"texas",17,1980,607296,"MSA County: Small (<10k)",7,16,12,180,680,803,109,118,1603,1721,7
"texas",17,1981,748236,"MSA County: Small (<10k)",6,23,30,220,652,869,136,205,1673,1878,8
"texas",17,1982,650568,"MSA County: Small (<10k)",7,19,25,214,538,815,115,152,1476,1628,7
"texas",17,1983,464448,"MSA County: Small (<10k)",4,14,30,200,573,779,117,115,1475,1590,5
"texas",17,1984,470268,"MSA County: Small (<10k)",5,10,14,194,446,624,94,91,1175,1266,5
"texas",17,1985,362880,"MSA County: Small (<10k)",6,13,10,195,417,484,84,96,996,1092,4
"texas",17,1986,366276,"MSA County: Small (<10k)",5,17,13,232,558,437,92,108,1096,1204,4
"texas",17,1987,402528,"MSA County: Small (<10k)",3,20,14,278,558,519,92,152,1183,1335,5
"texas",17,1988,381684,"MSA County: Small (<10k)",5,13,7,290,558,579,90,129,1243,1372,5
"texas",17,1989,414012,"MSA County: Small (<10k)",2,16,7,303,542,501,66,105,1131,1236,5
"texas",17,1990,225144,"MSA County: Small (<10k)",2,12,6,153,224,274,45,84,558,642,3
"texas",17,1991,229932,"MSA County: Small (<10k)",3,3,7,184,225,298,46,92,606,698,3
"texas",17,1992,334188,"MSA County: Small (<10k)",5,7,3,259,207,320,24,112,558,670,4
"texas",17,1970,1337892,"Non-MSA County: Medium (25–99k)",5,16,28,81,344,367,60,106,771,877,3
"texas",17,1971,728424,"Non-MSA County: Medium (25–99k)",4,1,2,39,157,175,17,41,349,390,2
"texas",17,1972,676176,"Non-MSA County: Medium (25–99k)",4,11,6,71,138,258,20,62,416,478,2
"texas",17,1973,674964,"Non-MSA County: Medium (25–99k)",8,9,8,82,181,205,13,92,399,491,2
"texas",17,1974,1651584,"Non-MSA County: Medium (25–99k)",10,17,15,150,514,371,56,168,941,1109,5
"texas",17,1975,1356216,"Non-MSA County: Medium (25–99k)",5,12,22,103,614,459,67,119,1140,1259,4
"texas",17,1980,1015920,"Non-MSA County: Medium (25–99k)",5,4,4,32,417,367,48,34,833,867,3
"texas",17,1981,1026876,"Non-MSA County: Medium (25–99k)",6,11,14,63,649,514,56,79,1226,1305,3
"texas",17,1982,1672332,"Non-MSA County: Medium (25–99k)",12,6,17,133,1071,1028,117,131,2227,2358,5
"texas",17,1983,2024280,"Non-MSA County: Medium (25–99k)",22,10,22,147,1052,1051,122,170,2231,2401,6
"texas",17,1984,2071536,"Non-MSA County: Medium (25–99k)",15,10,16,143,1119,1009,147,140,2280,2420,6
"texas",17,1985,2402616,"Non-MSA County: Medium (25–99k)",27,17,25,486,1570,1638,258,362,3479,3841,7
"texas",17,1986,2786808,"Non-MSA County: Medium (25–99k)",20,16,26,620,2259,1938,358,354,4589,4943,8
"texas",17,1987,2510208,"Non-MSA County: Medium (25–99k)",29,15,28,629,2173,1947,347,361,4485,4846,7
"texas",17,1988,2528328,"Non-MSA County: Medium (25–99k)",17,20,23,733,2148,2173,284,307,4627,4934,7
"texas",17,1989,3140796,"Non-MSA County: Medium (25–99k)",18,16,34,1035,2712,2530,382,450,5658,6108,9
"texas",17,1990,3282300,"Non-MSA County: Medium (25–99k)",23,50,43,1478,2589,2708,371,647,5709,6356,9
"texas",17,1991,3649296,"Non-MSA County: Medium (25–99k)",33,78,39,1987,3280,3191,411,859,6935,7794,10
"texas",17,1992,2175708,"Non-MSA County: Medium (25–99k)",24,53,32,1092,1539,1877,261,339,3714,4053,6
"texas",17,1970,10290240,"Non-MSA County: Small (10–24k)",21,29,75,646,1337,1475,167,545,2979,3524,58
"texas",17,1971,10627164,"Non-MSA County: Small (10–24k)",36,85,103,743,1851,1869,195,764,3915,4679,60
"texas",17,1972,10070832,"Non-MSA County: Small (10–24k)",38,54,69,564,1322,1362,131,567,2815,3382,57
"texas",17,1973,9451332,"Non-MSA County: Small (10–24k)",47,67,53,600,1386,1298,160,652,2844,3496,54
"texas",17,1974,9591684,"Non-MSA County: Small (10–24k)",72,48,94,555,1508,1091,175,557,2774,3331,56
"texas",17,1975,9266496,"Non-MSA County: Small (10–24k)",42,47,66,573,1800,1684,222,500,3706,4206,53
"texas",17,1976,7461168,"Non-MSA County: Small (10–24k)",52,62,87,637,2960,2704,318,649,5982,6631,44
"texas",17,1977,6229572,"Non-MSA County: Small (10–24k)",54,62,93,583,3513,3131,340,636,6984,7620,38
"texas",17,1978,7350300,"Non-MSA County: Small (10–24k)",49,60,96,774,3728,3227,459,712,7414,8126,42
"texas",17,1979,7880448,"Non-MSA County: Small (10–24k)",62,68,133,915,4301,4133,572,869,9060,9929,43
"texas",17,1980,9416436,"Non-MSA County: Small (10–24k)",84,83,139,1110,5411,5546,762,1026,11884,12910,52
"texas",17,1981,9922152,"Non-MSA County: Small (10–24k)",92,99,145,1210,5392,5542,747,1111,11830,12941,54
"texas",17,1982,10443348,"Non-MSA County: Small (10–24k)",89,114,166,1317,6140,5789,812,1232,12888,14120,58
"texas",17,1983,11046648,"Non-MSA County: Small (10–24k)",74,113,162,1307,6503,6480,905,1166,14028,15194,62
"texas",17,1984,11031708,"Non-MSA County: Small (10–24k)",72,115,130,1617,6633,6800,1025,1363,14594,15957,62
"texas",17,1985,10739736,"Non-MSA County: Small (10–24k)",80,131,131,1914,6772,6562,1064,1514,14512,16026,60
"texas",17,1986,11066592,"Non-MSA County: Small (10–24k)",84,100,163,2303,8063,8073,1211,1652,17480,19132,62
"texas",17,1987,10757628,"Non-MSA County: Small (10–24k)",86,115,122,2375,8650,8174,1146,1462,18119,19581,59
"texas",17,1988,10352088,"Non-MSA County: Small (10–24k)",69,107,124,2646,8441,8611,1113,1478,18315,19793,56
"texas",17,1989,10059336,"Non-MSA County: Small (10–24k)",69,125,120,3031,7608,8040,1005,1512,16820,18332,56
"texas",17,1990,10666152,"Non-MSA County: Small (10–24k)",66,143,127,3384,7393,8000,993,1877,16552,18429,59
"texas",17,1991,10292580,"Non-MSA County: Small (10–24k)",52,197,127,4099,7920,8289,1022,2155,17364,19519,56
"texas",17,1992,9957780,"Non-MSA County: Small (10–24k)",60,177,121,3987,6692,7490,766,2126,15069,17195,55
"texas",17,1970,8963076,"Non-MSA County: Small (<10k)",44,61,61,856,1705,2545,231,790,4481,5271,153
"texas",17,1971,8948328,"Non-MSA County: Small (<10k)",34,72,64,805,1674,2462,226,749,4362,5111,150
"texas",17,1972,8886468,"Non-MSA County: Small (<10k)",49,44,58,737,1593,2148,167,703,3908,4611,153
"texas",17,1973,8491284,"Non-MSA County: Small (<10k)",69,81,75,795,1843,2388,252,787,4483,5270,148
"texas",17,1974,8241840,"Non-MSA County: Small (<10k)",63,93,90,804,2597,2654,332,725,5583,6308,143
"texas",17,1975,8363004,"Non-MSA County: Small (<10k)",46,62,136,719,2837,3025,406,658,6268,6926,145
"texas",17,1976,8571096,"Non-MSA County: Small (<10k)",57,81,93,909,3416,4240,452,765,8108,8873,158
"texas",17,1977,8917428,"Non-MSA County: Small (<10k)",86,114,129,1196,4594,5384,690,1065,10668,11733,163
"texas",17,1978,8780244,"Non-MSA County: Small (<10k)",81,86,136,1279,4704,5777,785,1076,11266,12342,159
"texas",17,1979,9058668,"Non-MSA County: Small (<10k)",88,111,153,1329,4945,6597,927,1187,12579,13766,158
"texas",17,1980,8077884,"Non-MSA County: Small (<10k)",93,114,130,1325,4719,6255,830,1161,11974,13135,146
"texas",17,1981,7994280,"Non-MSA County: Small (<10k)",82,102,106,1282,4397,5890,799,1032,11176,12208,143
"texas",17,1982,7707744,"Non-MSA County: Small (<10k)",65,91,112,1289,4473,5837,699,966,11130,12096,137
"texas",17,1983,7950504,"Non-MSA County: Small (<10k)",63,74,94,1078,4172,5632,607,871,10485,11356,136
"texas",17,1984,7913784,"Non-MSA County: Small (<10k)",69,91,71,1303,3908,5379,677,928,10048,10976,137
"texas",17,1985,7737744,"Non-MSA County: Small (<10k)",54,106,73,1547,4577,5311,713,1077,10681,11758,138
"texas",17,1986,7646868,"Non-MSA County: Small (<10k)",57,75,86,1630,5192,5749,752,1171,11793,12964,135
"texas",17,1987,7814532,"Non-MSA County: Small (<10k)",61,73,91,1571,5326,6136,693,1047,12239,13286,139
"texas",17,1988,7962360,"Non-MSA County: Small (<10k)",59,64,88,1692,5362,6440,645,1036,12531,13567,142
"texas",17,1989,7652124,"Non-MSA County: Small (<10k)",41,73,56,1916,5180,6412,664,1195,12362,13557,140
"texas",17,1990,7252908,"Non-MSA County: Small (<10k)",61,92,53,2040,4319,5497,545,1187,10467,11654,137
"texas",17,1991,7645476,"Non-MSA County: Small (<10k)",38,87,73,2349,4680,5777,555,1147,11141,12288,139
"texas",17,1992,7260552,"Non-MSA County: Small (<10k)",40,109,66,2388,4175,5695,513,1200,10477,11677,135
"utah",18,1970,2110620,"City: Large (100–249k)",9,52,358,1591,4172,9511,1580,685,15263,15948,1
"utah",18,1971,2092800,"City: Large (100–249k)",16,65,408,1546,4158,10265,1849,781,16272,17053,1
"utah",18,1972,2108400,"City: Large (100–249k)",12,78,443,1564,3934,9027,1198,883,14159,15042,1
"utah",18,1973,2136000,"City: Large (100–249k)",7,91,433,1523,4117,9038,1333,929,14488,15417,1
"utah",18,1974,2194800,"City: Large (100–249k)",14,116,512,1786,4912,10606,1343,1041,16861,17902,1
"utah",18,1975,2160000,"City: Large (100–249k)",11,99,582,1919,5316,11348,1421,1070,18085,19155,1
"utah",18,1976,2104800,"City: Large (100–249k)",11,102,482,2010,4792,11452,1241,959,17485,18444,1
"utah",18,1977,2161464,"City: Large (100–249k)",12,112,479,2283,5150,10016,1392,1064,16558,17622,1
"utah",18,1978,2220000,"City: Large (100–249k)",21,131,451,2098,4499,9130,1412,1062,15041,16103,1
"utah",18,1979,2162268,"City: Large (100–249k)",18,155,495,2434,4624,10330,1380,1119,16418,17537,1
"utah",18,1980,1955820,"City: Large (100–249k)",16,140,528,2382,5174,11437,1343,1132,18025,19157,1
"utah",18,1981,2032596,"City: Large (100–249k)",14,137,587,2658,5574,12818,1189,1268,19664,20932,1
"utah",18,1982,2083560,"City: Large (100–249k)",11,124,656,2840,4516,12119,1001,1279,17684,18963,1
"utah",18,1983,2170704,"City: Large (100–249k)",14,128,523,2982,4214,12356,1030,1163,17653,18816,1
"utah",18,1984,2077632,"City: Large (100–249k)",8,98,490,2940,3689,11797,1100,1088,16661,17749,1
"utah",18,1985,1970592,"City: Large (100–249k)",14,99,446,3301,4002,12881,1071,1083,18040,19123,1
"utah",18,1986,1994184,"City: Large (100–249k)",20,107,506,3577,3714,14320,1002,1246,19155,20401,1
"utah",18,1987,1918068,"City: Large (100–249k)",13,94,482,3297,3997,14863,923,1090,19889,20979,1
"utah",18,1988,1944060,"City: Large (100–249k)",15,90,487,3878,3594,16202,932,1036,20855,21891,1
"utah",18,1989,1851648,"City: Large (100–249k)",18,136,484,5229,3854,15510,1220,1197,20692,21889,1
"utah",18,1990,1919232,"City: Large (100–249k)",25,167,539,6164,3501,13949,1197,1355,18760,20115,1
"utah",18,1991,1971756,"City: Large (100–249k)",14,182,474,6217,3460,14602,1454,1319,19638,20957,1
"utah",18,1992,2019648,"City: Large (100–249k)",14,187,470,6428,3394,14266,1368,1317,19138,20455,1
"utah",18,1970,2114292,"City: Medium (25–99k)",3,17,98,645,1231,6374,516,255,8121,8376,4
"utah",18,1971,2190984,"City: Medium (25–99k)",5,30,135,648,1215,6953,420,293,8588,8881,4
"utah",18,1972,2207280,"City: Medium (25–99k)",7,24,113,742,1082,6486,515,311,8083,8394,4
"utah",18,1973,2261772,"City: Medium (25–99k)",11,36,127,777,1477,6534,526,285,8537,8822,4
"utah",18,1974,2408304,"City: Medium (25–99k)",9,30,159,730,1771,7834,560,392,10165,10557,4
"utah",18,1975,2726556,"City: Medium (25–99k)",7,29,127,1017,1881,8535,579,353,10995,11348,5
"utah",18,1976,2851608,"City: Medium (25–99k)",13,32,124,1035,2065,8118,640,429,10823,11252,5
"utah",18,1977,3631740,"City: Medium (25–99k)",10,31,127,1316,2443,9274,937,535,12654,13189,7
"utah",18,1978,3796500,"City: Medium (25–99k)",4,43,124,1686,2708,10305,955,626,13968,14594,7
"utah",18,1979,3681240,"City: Medium (25–99k)",22,59,180,1827,3233,11851,961,756,16159,16915,7
"utah",18,1980,4241112,"City: Medium (25–99k)",7,77,212,2272,3849,14759,1088,987,19892,20879,8
"utah",18,1981,4407624,"City: Medium (25–99k)",10,80,249,2109,3710,14210,993,816,19026,19842,8
"utah",18,1982,4518096,"City: Medium (25–99k)",10,89,222,2066,3586,14535,877,881,19059,19940,8
"utah",18,1983,5008056,"City: Medium (25–99k)",12,86,187,2305,3891,15827,883,762,20655,21417,9
"utah",18,1984,5166768,"City: Medium (25–99k)",9,95,180,2651,3389,15726,808,892,19966,20858,9
"utah",18,1985,5191668,"City: Medium (25–99k)",10,84,179,2851,3624,17138,850,1015,21690,22705,9
"utah",18,1986,5163732,"City: Medium (25–99k)",9,122,214,3104,3690,18424,871,1081,23050,24131,9
"utah",18,1987,5049384,"City: Medium (25–99k)",8,101,145,2958,3466,16855,711,801,21054,21855,8
"utah",18,1988,5077212,"City: Medium (25–99k)",10,91,155,3066,3226,16039,714,869,20025,20894,8
"utah",18,1989,5826132,"City: Medium (25–99k)",8,131,192,4049,3780,20342,981,1074,25145,26219,10
"utah",18,1990,6132720,"City: Medium (25–99k)",6,169,183,4631,3656,21374,958,1012,26074,27086,10
"utah",18,1991,6603840,"City: Medium (25–99k)",12,206,222,5205,3678,22634,980,1179,27403,28582,11
"utah",18,1992,6764160,"City: Medium (25–99k)",12,203,236,5862,4241,23256,1063,1209,28679,29888,11
"utah",18,1970,3131184,"City: Small (<25k)",9,8,29,293,990,4369,357,167,5716,5883,36
"utah",18,1971,3255072,"City: Small (<25k)",0,10,35,376,1166,5444,359,198,6969,7167,36
"utah",18,1972,3341052,"City: Small (<25k)",3,19,52,396,1534,5594,434,249,7562,7811,36
"utah",18,1973,3486444,"City: Small (<25k)",4,32,49,444,1658,5874,461,284,7993,8277,36
"utah",18,1974,3573048,"City: Small (<25k)",3,23,70,353,1658,6700,609,264,8967,9231,36
"utah",18,1975,3384804,"City: Small (<25k)",3,24,69,461,1843,6306,549,313,8698,9011,33
"utah",18,1976,3518604,"City: Small (<25k)",5,32,71,550,1779,6178,592,348,8549,8897,33
"utah",18,1977,3319416,"City: Small (<25k)",3,11,29,437,1090,3831,286,220,5207,5427,31
"utah",18,1978,3382176,"City: Small (<25k)",3,26,58,1042,1981,6909,563,423,9453,9876,31
"utah",18,1979,3533064,"City: Small (<25k)",7,31,105,1375,2303,9536,769,608,12688,13296,31
"utah",18,1980,3454176,"City: Small (<25k)",6,45,101,1380,2591,10053,785,608,13460,14068,30
"utah",18,1981,3589776,"City: Small (<25k)",5,52,135,1509,2672,10422,737,667,13881,14548,30
"utah",18,1982,3679764,"City: Small (<25k)",5,49,127,1478,2540,10041,692,669,13337,14006,30
"utah",18,1983,3532476,"City: Small (<25k)",5,46,65,1313,2208,9090,575,579,11907,12486,29
"utah",18,1984,3601332,"City: Small (<25k)",9,35,89,1586,1810,8989,545,523,11386,11909,29
"utah",18,1985,3625800,"City: Small (<25k)",6,74,63,1713,2047,10467,578,634,13151,13785,29
"utah",18,1986,3676128,"City: Small (<25k)",3,38,75,1712,2076,10749,575,550,13435,13985,29
"utah",18,1987,4029096,"City: Small (<25k)",11,68,83,2071,2872,14139,709,646,17768,18414,30
"utah",18,1988,4051836,"City: Small (<25k)",6,85,79,2177,2630,14063,738,700,17457,18157,29
"utah",18,1989,3519744,"City: Small (<25k)",2,83,58,2118,2184,10965,540,636,13712,14348,27
"utah",18,1990,3434304,"City: Small (<25k)",6,85,66,2350,2152,10530,633,622,13358,13980,27
"utah",18,1991,3224832,"City: Small (<25k)",0,75,65,2499,1826,9587,503,489,11970,12459,26
"utah",18,1992,3303000,"City: Small (<25k)",2,90,85,3032,1962,10499,522,500,13026,13526,26
"utah",18,1970,2873136,"MSA County: Large (100k+)",7,22,54,445,2037,6696,710,163,9443,9606,1
"utah",18,1971,3037632,"MSA County: Large (100k+)",7,35,61,565,2159,7014,785,191,9958,10149,1
"utah",18,1972,3125700,"MSA County: Large (100k+)",3,47,70,1103,2370,7289,763,355,10422,10777,1
"utah",18,1973,3171744,"MSA County: Large (100k+)",6,68,84,1338,2627,6807,912,644,10346,10990,1
"utah",18,1974,3175188,"MSA County: Large (100k+)",7,62,119,1191,3178,8989,929,578,13096,13674,1
"utah",18,1975,3352104,"MSA County: Large (100k+)",4,61,133,1019,3595,9908,954,734,14457,15191,1
"utah",18,1976,3551064,"MSA County: Large (100k+)",9,59,126,955,3474,9774,1037,596,14285,14881,1
"utah",18,1977,3276936,"MSA County: Large (100k+)",13,60,165,1224,4083,9112,1074,764,14269,15033,1
"utah",18,1978,3174324,"MSA County: Large (100k+)",7,56,174,1520,4291,9415,976,895,14682,15577,1
"utah",18,1979,3332964,"MSA County: Large (100k+)",5,79,223,1575,4007,11493,920,1020,16505,17525,1
"utah",18,1980,3823704,"MSA County: Large (100k+)",13,67,247,1475,4719,11748,920,919,17462,18381,1
"utah",18,1981,3973800,"MSA County: Large (100k+)",9,52,171,1287,3813,9833,679,775,14364,15139,1
"utah",18,1982,3136368,"MSA County: Large (100k+)",12,46,193,1409,3082,9141,529,784,12782,13566,1
"utah",18,1983,3268176,"MSA County: Large (100k+)",9,53,153,1395,2709,9272,517,717,12538,13255,1
"utah",18,1984,3290088,"MSA County: Large (100k+)",8,31,102,1658,2221,8608,458,718,11333,12051,1
"utah",18,1985,3400248,"MSA County: Large (100k+)",9,50,119,1828,2817,10505,518,741,13897,14638,1
"utah",18,1986,3316776,"MSA County: Large (100k+)",11,66,102,1701,2463,10925,465,799,13901,14700,1
"utah",18,1987,3351996,"MSA County: Large (100k+)",10,28,95,1717,2544,12051,428,742,15068,15810,1
"utah",18,1988,3397404,"MSA County: Large (100k+)",6,30,111,1777,2518,12117,468,795,15172,15967,1
"utah",18,1989,3377808,"MSA County: Large (100k+)",8,47,90,1859,2449,12827,494,864,15841,16705,1
"utah",18,1990,3459840,"MSA County: Large (100k+)",5,87,99,2455,2651,12707,551,1049,15975,17024,1
"utah",18,1991,3555060,"MSA County: Large (100k+)",9,116,136,2810,2465,12501,617,1033,15671,16704,1
"utah",18,1992,3642132,"MSA County: Large (100k+)",9,120,106,3154,2751,12734,640,1151,16236,17387,1
"utah",18,1970,615648,"MSA County: Medium (25–99k)",3,5,3,31,107,150,15,23,272,295,1
"utah",18,1971,927192,"MSA County: Medium (25–99k)",0,3,7,33,118,223,21,36,362,398,2
"utah",18,1972,1268136,"MSA County: Medium (25–99k)",5,16,5,67,328,671,49,86,1048,1134,3
"utah",18,1973,1039572,"MSA County: Medium (25–99k)",2,6,8,51,217,454,36,45,707,752,2
"utah",18,1974,968448,"MSA County: Medium (25–99k)",0,9,3,51,276,595,25,32,896,928,2
"utah",18,1975,1005408,"MSA County: Medium (25–99k)",1,6,4,71,295,455,42,63,792,855,2
"utah",18,1976,550920,"MSA County: Medium (25–99k)",1,2,0,29,55,156,6,28,217,245,1
"utah",18,1977,833892,"MSA County: Medium (25–99k)",0,9,9,76,293,454,22,78,769,847,2
"utah",18,1991,306108,"MSA County: Medium (25–99k)",2,11,2,136,168,503,46,46,718,764,1
"utah",18,1992,313536,"MSA County: Medium (25–99k)",0,7,3,171,222,624,32,48,878,926,1
"utah",18,1970,487164,"MSA County: Small (10–24k)",1,9,4,74,339,526,36,67,901,968,2
"utah",18,1971,277632,"MSA County: Small (10–24k)",0,0,2,45,144,295,18,34,457,491,1
"utah",18,1973,280332,"MSA County: Small (10–24k)",2,4,2,35,133,307,29,15,469,484,1
"utah",18,1974,249396,"MSA County: Small (10–24k)",1,5,4,41,165,392,44,29,601,630,1
"utah",18,1975,238008,"MSA County: Small (10–24k)",0,6,6,37,100,299,29,30,428,458,1
"utah",18,1976,494676,"MSA County: Small (10–24k)",1,10,9,45,282,549,55,48,886,934,2
"utah",18,1977,252096,"MSA County: Small (10–24k)",0,7,4,33,69,302,33,38,404,442,1
"utah",18,1978,340320,"MSA County: Small (10–24k)",0,6,9,67,247,487,35,57,769,826,2
"utah",18,1979,724992,"MSA County: Small (10–24k)",2,13,11,173,323,826,92,141,1247,1388,4
"utah",18,1980,752304,"MSA County: Small (10–24k)",0,14,5,128,423,1109,92,93,1628,1721,3
"utah",18,1981,781848,"MSA County: Small (10–24k)",1,13,14,125,411,910,82,92,1406,1498,3
"utah",18,1982,801456,"MSA County: Small (10–24k)",1,10,5,121,286,836,53,69,1177,1246,3
"utah",18,1983,834960,"MSA County: Small (10–24k)",2,12,5,129,365,726,59,64,1152,1216,3
"utah",18,1984,753336,"MSA County: Small (10–24k)",5,4,9,106,267,709,77,65,1055,1120,3
"utah",18,1985,692040,"MSA County: Small (10–24k)",2,4,6,135,306,841,85,86,1235,1321,3
"utah",18,1986,804708,"MSA County: Small (10–24k)",0,10,4,158,314,851,81,94,1250,1344,3
"utah",18,1987,725880,"MSA County: Small (10–24k)",1,12,10,149,285,869,78,57,1234,1291,3
"utah",18,1988,728100,"MSA County: Small (10–24k)",0,22,1,136,247,813,64,58,1125,1183,3
"utah",18,1989,746784,"MSA County: Small (10–24k)",1,16,2,203,296,902,66,73,1265,1338,3
"utah",18,1990,741420,"MSA County: Small (10–24k)",1,31,5,197,339,885,62,88,1312,1400,3
"utah",18,1991,455580,"MSA County: Small (10–24k)",1,44,3,134,138,405,31,90,601,691,2
"utah",18,1992,466632,"MSA County: Small (10–24k)",1,40,4,149,151,425,29,99,618,717,2
"utah",18,1973,112860,"MSA County: Small (<10k)",1,1,3,3,11,47,4,6,62,68,1
"utah",18,1974,115368,"MSA County: Small (<10k)",0,0,0,1,13,39,7,1,59,60,1
"utah",18,1975,117216,"MSA County: Small (<10k)",0,0,0,0,4,7,0,0,11,11,1
"utah",18,1976,115836,"MSA County: Small (<10k)",0,0,1,2,2,6,2,3,10,13,1
"utah",18,1977,111540,"MSA County: Small (<10k)",0,0,0,0,0,0,0,0,0,0,1
"utah",18,1978,176232,"MSA County: Small (<10k)",3,5,5,59,119,256,32,68,407,475,2
"utah",18,1980,87120,"MSA County: Small (<10k)",1,7,5,19,35,101,11,23,147,170,1
"utah",18,1981,90528,"MSA County: Small (<10k)",1,2,9,12,20,119,21,23,160,183,1
"utah",18,1982,92808,"MSA County: Small (<10k)",1,1,3,21,12,69,14,21,97,118,1
"utah",18,1982,342888,"Non-MSA County: Medium (25–99k)",0,1,1,23,66,274,9,16,351,367,1
"utah",18,1983,357228,"Non-MSA County: Medium (25–99k)",0,0,0,39,72,278,9,30,364,394,1
"utah",18,1984,376740,"Non-MSA County: Medium (25–99k)",1,0,0,27,77,261,9,11,347,358,1
"utah",18,1985,389808,"Non-MSA County: Medium (25–99k)",0,0,0,40,82,229,23,16,334,350,1
"utah",18,1986,435624,"Non-MSA County: Medium (25–99k)",0,3,0,35,105,364,20,10,490,500,1
"utah",18,1987,443316,"Non-MSA County: Medium (25–99k)",0,1,0,39,69,289,24,6,382,388,1
"utah",18,1988,442884,"Non-MSA County: Medium (25–99k)",0,2,0,41,131,381,32,10,544,554,1
"utah",18,1989,468180,"Non-MSA County: Medium (25–99k)",0,-1,1,79,143,460,23,8,629,637,1
"utah",18,1990,449052,"Non-MSA County: Medium (25–99k)",0,1,0,71,105,536,25,5,666,671,1
"utah",18,1991,461340,"Non-MSA County: Medium (25–99k)",0,0,2,54,135,495,33,4,664,668,1
